"% Crown Consumed (crown volume completely consumed by fire)","% Crown Scorch (crown volume scorched/singed by the fire)","% Green Crown (% of crown area green at time of assessment)","% Trunk Burn",Address,"Address Number","Address Street","Affected Parts of the Tree",Archived,"Area of New Growth",City,Code,"Common Name",Condition,"Critical Root Zone(CRZ)","Crown Light Exposure","Crown Width (width of canopy, measured)","CRZ Ratio",Cultivar,"Data Source","Date Added","Date of Assessment","Date Planted",DBH,"DBH Range","DBH Stem 1","DBH Stem 2","DBH Stem 3","DBH Stem 4","DBH Stem 5","DBH Stem 6","Distance from Nearest Burned Structure","East Canopy Length (in.)",Family,Funder,Genus,Geometry,"GPS Latitude - (Hand Held Unit)","GPS Longitude - (Hand Held Unit)","Grant Cycle","Green Infrastructure Type","Growing Space","Has Ecobenefits","Height Range","Height to Crown Base (measurement to lowest lateral branch)","Impervious Area","Infection Severity","Inspection Cycle","Installed Irrigation","Irrigation type",Jurisdiction,"Jurisdiction (temp)","Land Use","Last Inspection","Last Modified","Last Modified User","Last Watered","Latin Name",Latitude,"Location Description",Longitude,"Maintenance Comments","Measument (A) - Distance from Eye level to Ground (ft.)","Measurment (B) - Distance from You to Trunk (ft.)","Measurment (C) - Clinometer Angle","New Fungal Activity","New Insect Activity","Next Inspection","North Canopy Length (in.)",Notes,"Number of Stems",Observations,"Paid for by","Park Name","Percent Dieback (%)",Photos,"Planting Site Width","Possible Infection?","Presence of Insulating Bark","Primary ID","Project Name","Property Address","Recovery Potential with Interventions",Size,"South Canopy Length (in.)",Status,"Structural Damage to Branches","Structures Burned","Survival Potential","Temperature Outside Tree Shade (F)","Temperature Under Tree Shade (F)","TPZ Ratio","Tree Assessor Name","Tree Comments","Tree Height (Estimated)","Tree Number","Tree Protection Zone(TPZ)","Tree Work","Trunk Burn Severity","Trunk Cambium Health",Understory,User,Watering,"Weather Conditions","West Canopy Length (in.)",Wires
,,,,"424 Alta Pine Drive",424,"Alta Pine Drive",,No,,Altadena,LILU,"Broad-leaf privet",,,,3.3,,,,8/11/2025,,,3.4,3-6in,,,,,,,,,Oleaceae,,,0101000020110F00003C105B2A431569C1B071858E11F24E41,,,,,,Yes,N/A,1.5,,,,,,,,,,10/9/2025,Marian,,"Ligustrum lucidum",34.203048049739,,-118.13515521768,,,,,,,,,,1,,,,,1000000043.jpg_pg_689a2bd1e0bd7.jpg,,,,60800,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"421 Alta Pine Drive",421,"Alta Pine Drive",,No,,Altadena,"PEM OTHER","*Palm Evergreen Medium",,,,6,,,,8/11/2025,8/11/2025,,8.5,6-12in,,,,,,,,,,,Palm,0101000020110F0000F0F3B153421569C1FFE8212814F24E41,,,,,,No,N/A,20,,,,,,,,,,10/9/2025,Marian,,"*Palm Evergreen Medium",34.203086683898,,-118.1350949574,,,,,,,,,,1,,,,,1000000042.jpg_pg_689a2b28e9b9d.jpg,,,,60799,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"421 Alta Pine Drive",421,"Alta Pine Drive",,No,,Altadena,"PES OTHER","*Palm Evergreen Small",,,,4.4,,,,8/11/2025,8/11/2025,,6.13,6-12in,4.7,1.8,3.5,,,,,,,,Palm,0101000020110F0000E48BD689421569C113BF91F912F24E41,,,,,,No,N/A,4.8,,,,,,,,,,10/9/2025,Marian,,"*Palm Evergreen Small",34.203069122188,,-118.1351101566,,,,,,,,,,1,,,,,1000000041.jpg_pg_689a2a939703b.jpg,,,,60798,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"421 Alta Pine Drive",421,"Alta Pine Drive",,No,,Altadena,"PES OTHER","*Palm Evergreen Small",,,,14.1,,,,8/11/2025,8/11/2025,,37,>30in,,,,,,,,,,,Palm,0101000020110F0000641433E6421569C14E8BD69612F24E41,,,,,,No,N/A,18,,,,,,,,,,10/9/2025,Marian,,"*Palm Evergreen Small",34.203063391516,,-118.13513608463,,,,,,,,,,1,,,,,1000000040.jpg_pg_689a291fd05cc.jpg,,,,60797,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"357 Parkman Street",357,"Parkman Street",,No,,Altadena,"PES OTHER","*Palm Evergreen Small",,,,,,,,8/11/2025,,,,N/A,,,,,,,,,,,Palm,0101000020110F00000FC82A89551569C11FDD02E0E0F14E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,"*Palm Evergreen Small",34.202324683353,,-118.13647540748,,,,,,,,,,1,,,,,1000000039.jpg_pg_689a237736b4f.jpg,,,,60796,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"360 Alta Pine Drive",360,"Alta Pine Drive",,No,,Altadena,"PES OTHER","*Palm Evergreen Small",,,,17.3,,,,8/11/2025,,,17.2,12-18in,17.2,,,,,,,,,,Palm,0101000020110F000084D7F262551569C1283DCF88E1F14E41,,,,,,No,N/A,1,,,,,,,,,,10/9/2025,Marian,,"*Palm Evergreen Small",34.202334481024,,-118.13646467864,,,,,,,,,,1,,,,,,,,,60795,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"360 Alta Pine Drive",360,"Alta Pine Drive",,No,,Altadena,"PEM OTHER","*Palm Evergreen Medium",,,,9.5,,,,8/11/2025,,,12.94,12-18in,6.1,7.5,8.6,,,,,,,,Palm,0101000020110F00001591171B551569C17CC1D53BE0F14E41,,,,,,No,N/A,3,,,,,,,,,,10/9/2025,Marian,,"*Palm Evergreen Medium",34.202315153968,,-118.13644450682,,,,,,,,,,1,,,,,,,,,60794,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"360 Alta Pine Drive",360,"Alta Pine Drive",,No,,Altadena,N/A,"*Unknown Species",,,,7.5,,,,8/11/2025,,,7.36,6-12in,5,5.4,,,,,,,,,N/A,0101000020110F00002D00DCD8541569C10E8B12A0E1F14E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,"*Unknown Species",34.202335831287,,-118.13642591375,,,,,,,,,,1,,,,,1000000038.jpg_pg_689a1ffd98d70.jpg,,,,60793,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"360 Alta Pine Drive",360,"Alta Pine Drive",,No,,Altadena,"PEM OTHER","*Palm Evergreen Medium",,,,25.1,,,,8/11/2025,,,32.6,>30in,,,,,,,,,,,Palm,0101000020110F0000070013C1541569C1DA14F5D4DFF14E41,,,,,,No,N/A,0.2,,,,,,,,,,10/9/2025,Marian,,"*Palm Evergreen Medium",34.202309182574,,-118.13641923669,,,,,,,,,,1,,,,,,,,,60792,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"360 Alta Pine Drive",360,"Alta Pine Drive",,No,,Altadena,N/A,"*Unknown Species",,,,11.6,,,,8/11/2025,8/11/2025,,13,12-18in,,,,,,,,,,,N/A,0101000020110F0000D394347A541569C14BC12C64E0F14E41,,,,,,No,N/A,2,,,,,,,,,,10/9/2025,Marian,,"*Unknown Species",34.20231749544,,-118.13639934215,,,,,,,,,,1,,,,,1000000037.jpg_pg_689a1f28490b4.jpg,,,,60791,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"360 Alta Pine Drive",360,"Alta Pine Drive",,No,,Altadena,N/A,"*Unknown Species",,,,9.7,,,,8/11/2025,,,7.09,6-12in,6,2.3,3,,,,,,,,N/A,0101000020110F00003A721944541569C1F8759AFEE0F14E41,,,,,,No,N/A,0.2,,,,,,,,,,10/9/2025,Marian,,"*Unknown Species",34.202326459035,,-118.13638415332,,,,,,,,,,1,,,,,1000000036.jpg_pg_689a1eadbd368.jpg,,,,60790,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"360 Alta Pine Drive",360,"Alta Pine Drive",,No,,Altadena,QUAG,"Coast live oak; California live oak",,,,17.9,,,,8/11/2025,,,19.9,18-24in,19.9,,,,,,,,Fagaceae,,Quercus,0101000020110F000061C3737B531569C175D3ABBFE2F14E41,,,,,,Yes,N/A,11,,,,,,,,,,10/9/2025,Marian,,"Quercus agrifolia",34.202352524563,,-118.13632782693,,,,,,,,,,1,,,,,1000000035.jpg_pg_689a1db703e1a.jpg,,,,60789,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"342 Alta Pine Drive",342,"Alta Pine Drive",,No,,Altadena,PR,Plum,,,,,,,,8/11/2025,,,4.08,3-6in,3.2,0.8,1.3,1.2,1.1,1.2,,,,,Prunus,0101000020110F0000A46FAC9D5A1569C15142EF4603F24E41,,,,,,Yes,N/A,,,,,,,,,,,10/9/2025,Marian,,"Prunus  species",34.202835867725,,-118.13684049024,,,,,,,,,,1,,,,,1000000033.jpg_pg_689a124a0a002.jpg,,,,60787,"Altadena Tree Protection: Properties Served",,,New,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3337 Glenrose Avenue",3337,"Glenrose Avenue",,No,,Altadena,CISP,Citrus,,,,2.5,,,,8/8/2025,8/8/2025,,1.45,0-3in,0.9,0.8,0.8,,,,,,,,Citrus,0101000020110F0000DCBD8915FE1569C1237BF6E29EF14E41,,,,,,Yes,N/A,1,,,,,,,,,,10/9/2025,Marian,,"Citrus  species",34.201344143578,,-118.14858817032,,,,,,,,,,1,,,,,image.jpg_pg_6896572d7cfc2.jpg,,,,60786,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"186 Laurel Drive",186,"Laurel Drive",,No,,Altadena,OLEU,Olive,,,,25,,,,8/8/2025,8/8/2025,,14.2,12-18in,7.6,12,,,,,,,,,Olea,0101000020110F00008B382C5FFF1569C1EE0F1F8198F14E41,,,,,,No,N/A,13,,,,,,,,,,10/9/2025,Marian,,"Olea europaea",34.201249308309,,-118.14868070653,,,,,,,,,,1,,,,,image.jpg_pg_689656bd21da8.jpg,,,,60785,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,Michelle,,,1,,,,,,Marian,,,,
,,,,"3337 Glenrose Avenue",3337,"Glenrose Avenue",,No,,Altadena,OLEU,Olive,,,,18,,,,8/8/2025,8/8/2025,,7.8,6-12in,7.8,,,,,,,,,,Olea,0101000020110F00004608ACB4FE1569C14AA487F197F14E41,,,,,,Yes,N/A,3.5,,,,,,,,,,10/9/2025,Marian,,"Olea europaea",34.20124097363,,-118.14863284296,,,,,,,,,,1,,,,,image.jpg_pg_6896565e7811e.jpg,,,,60784,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3337 Glenrose Avenue",3337,"Glenrose Avenue",,No,,Altadena,QUAG,"Coast live oak; California live oak",,,,8,,,,8/8/2025,8/8/2025,,4,3-6in,,,,,,,,,Fagaceae,,Quercus,0101000020110F000026994E70FE1569C1ED0F1F8198F14E41,,,,,,Yes,N/A,1,,,,,,,,,,10/9/2025,Marian,,"Quercus agrifolia",34.201249308309,,-118.14861365131,,,,,,,,,,1,,,,,image.jpg_pg_6896560a1aa76.jpg,,,,60783,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3337 Glenrose Avenue",3337,"Glenrose Avenue",,No,,Altadena,CISP,Citrus,,,,5,,,,8/8/2025,8/8/2025,,8.16,6-12in,4.6,4.3,3.3,4,,,,,,,Citrus,0101000020110F00008772DDDDF91569C1020EE99393F14E41,,,,,,Yes,N/A,4.5,,,,,,,,,,10/9/2025,Marian,,"Citrus  species",34.201176102064,,-118.1482850807,,,,,,,,,,1,,,,,image.jpg_pg_68965507e2d2a.jpg,,,,60781,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,"Michelle ",,,1,,,,,,Marian,,,,
,,,,"3337 Glenrose Avenue",3337,"Glenrose Avenue",,No,,Altadena,,"Neem species",,,,25,,,,8/8/2025,8/8/2025,,19.5,18-24in,,,,,,,,,,,,0101000020110F00004F95DF87F91569C1FD9C633292F14E41,,,,,,No,N/A,8,,,,,,,,,,10/9/2025,Marian,,"Azadirachta species",34.201155582121,,-118.14826094082,,,,,,,,,,1,,,,,image.jpg_pg_689654b15aad1.jpg,,,,60780,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,"Michelle ",,,1,,,,,,Marian,,,,
,,,,"3337 Glenrose Avenue",3337,"Glenrose Avenue",,No,,Altadena,,,,,,15.5,,,,8/8/2025,8/8/2025,,5.54,3-6in,3.4,2,2.2,3.2,,,,,,,,0101000020110F0000C0C1FE19F91569C1831C16F790F14E41,,,,,,No,N/A,4.2,,,,,,,,,,10/9/2025,Marian,,,34.201137280545,,-118.14823009542,,,,,,,,,,1,,,,,image.jpg_pg_68965454c94c0.jpg,,,,60779,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,"Michelle ",,,1,,,,,,Marian,,,,
,,,,"3337 Glenrose Avenue",3337,"Glenrose Avenue",,No,,Altadena,OLEU,Olive,,,,7.5,,,,8/8/2025,8/8/2025,,6.48,6-12in,5,3,2,2,,,,,,,Olea,0101000020110F000042ECE4B0F81569C1E8BBF3E591F14E41,,,,,,No,N/A,3.5,,,,,,,,,,10/9/2025,Marian,,"Olea europaea",34.201151145375,,-118.14820059112,,,,,,,,,,1,,,,,image.jpg_pg_6896540c3a170.jpg,,,,60778,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3337 Glenrose Avenue",3337,"Glenrose Avenue",,No,,Altadena,OLEU,Olive,,,,12,,,,8/8/2025,8/8/2025,,4.24,3-6in,2,2,2,2,1,1,,,,,Olea,0101000020110F0000901C7639F81569C14E3E770E98F14E41,,,,,,No,N/A,3,,,,,,,,,,10/9/2025,Marian,,"Olea europaea",34.201242653199,,-118.1481670635,,,,,,,,,,1,,,,,image.jpg_pg_689653b45d897.jpg,,,,60777,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3337 Glenrose Avenue",3337,"Glenrose Avenue",,No,,Altadena,PI2,Pine,,,,28,,,,8/8/2025,8/8/2025,,25,24-30in,,,,,,,,,,,Pinus,0101000020110F000054EAABB5F81569C14678257F97F14E41,,,,,,Yes,N/A,12,,,,,,,,,,10/9/2025,Marian,,"Pinus  species",34.20123433431,,-118.14820193222,,,,,,,,,,1,,,,,image.jpg_pg_6896536ba6f1b.jpg,,,,60776,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3337 Glenrose Avenue",3337,"Glenrose Avenue",,No,,Altadena,,"Western Redbud",,,,27,,,,8/8/2025,8/8/2025,,11.96,6-12in,9.7,7,,,,,,,,,Cercis,0101000020110F0000B4180443F81569C178AB8A7999F14E41,,,,,,No,N/A,6,,,,,,,,,,10/9/2025,Marian,,"Cercis occidentalis",34.201263727714,,-118.14816974571,,,,,,,,,,1,,,,,image.jpg_pg_689652ea0fcaf.jpg,,,,60775,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,"Michelle ",,,1,,,,,,Marian,,,,
,,,,"3150 Glenrose Avenue",3150,"Glenrose Avenue",,No,,Altadena,QUAG,"Coast live oak; California live oak",,,,16,,,,8/8/2025,8/8/2025,,8,6-12in,8,,,,,,,,Fagaceae,,Quercus,0101000020110F0000A280A9A0041669C12DC13B37F0F04E41,,,,,,Yes,N/A,13,,,,,,,,,,10/9/2025,Marian,,"Quercus agrifolia",34.19874860959,,-118.14905841705,,,,,,,,,,1,,,,,image.jpg_pg_689651a2ee589.jpg,,,,60774,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,"Michelle ",,,1,,,,,,Marian,,,,
,,,,"3184 Glenrose Avenue",3184,"Glenrose Avenue",,No,,Altadena,,"Dwarf banana tree",,,,11,,,,8/8/2025,8/8/2025,,8.63,6-12in,4.7,3.9,4,4.6,,,,,Musaceae,,,0101000020110F00007DA0357B031669C13998083EEFF04E41,,,,,,No,N/A,7,,,,,,,,,,10/9/2025,Marian,,"Musa acuminata",34.198734144508,,-118.14897603799,,,,,,,,,,1,,,,,image.jpg_pg_6896515418a08.jpg,,,,60773,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3184 Glenrose Avenue",3184,"Glenrose Avenue",,No,,Altadena,CUAN,Carrotwood,,,,23,,,,8/8/2025,8/8/2025,,7,6-12in,7,,,,,,,,Sapindaceae,,Cupaniopsis,0101000020110F0000C72012CB031669C1B328A623F1F04E41,,,,,,Yes,N/A,5.8,,,,,,,,,,10/9/2025,Marian,,"Cupaniopsis anacardioides",34.198762332596,,-118.14899845695,,,,,,,,,,1,,,,,image.jpg_pg_689650db846fe.jpg,,,,60772,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,"Michelle ",,,1,,,,,,Marian,,,,
,,,,"3066 Glenrose Avenue",3066,"Glenrose Avenue",,No,,Altadena,ULPA,"Chinese elm",,,,27.5,,,,8/8/2025,8/8/2025,,13.6,12-18in,11,8,,,,,,,Ulmaceae,,Ulmus,0101000020110F0000BFCB0C830C1669C1DBB4064177F04E41,,,,,,Yes,N/A,11,,,,,,,,,,10/9/2025,Marian,,"Ulmus parvifolia",34.196951122702,,-118.14962502601,,,,,,,,,,1,,,,,image.jpg_pg_68964fa5cdf3c.jpg,,,,60771,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3066 Glenrose Avenue",3066,"Glenrose Avenue",,No,,Altadena,MYCO,Myrtle,,,,6,,,,8/8/2025,8/8/2025,,5.59,3-6in,3,4,2.5,,,,,,,,Myrtus,0101000020110F000073D3FF630C1669C14315C36D7DF04E41,,,,,,No,N/A,2,,,,,,,,,,10/9/2025,Marian,,"Myrtus communis",34.197042880168,,-118.14961630936,,,,,,,,,Gated,1,,,,,image.jpg_pg_68964f628ca8c.jpg,,,,60770,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,"Michelle ",,,1,,,,,,Marian,,,,
,,,,"3066 Glenrose Avenue",3066,"Glenrose Avenue",,No,,Altadena,CUAN,Carrotwood,,,,14,,,,8/8/2025,8/8/2025,,7.69,6-12in,4,4.7,2.7,3.7,,,,,Sapindaceae,,Cupaniopsis,0101000020110F000028743AAA0F1669C10CB59E6C7FF04E41,,,,,,Yes,N/A,5.6,,,,,,,,,,10/9/2025,Marian,,"Cupaniopsis anacardioides",34.197072534074,,-118.14985161997,,,,,,,,,,1,,,,,image.jpg_pg_68964f0cf31f0.jpg,,,,60769,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,"Michelle ",,,1,,,,,,Marian,,,,
,,,,"3066 Glenrose Avenue",3066,"Glenrose Avenue",,No,,Altadena,OLEU,Olive,,,,12.8,,,,8/8/2025,8/8/2025,,5.33,3-6in,3.4,3,2.8,,,,,,,,Olea,0101000020110F0000C357DCD50F1669C1009A081E82F04E41,,,,,,No,N/A,1.5,,,,,,,,,,10/9/2025,Marian,,"Olea europaea",34.197112552638,,-118.1498638686,,,,,,,,,,1,,,,,image.jpg_pg_68964e9014428.jpg,,,,60768,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,Michelle,,,1,,,,,,Marian,,,,
,,,,"2270 Glenrose Avenue",2270,"Glenrose Avenue",,No,,Altadena,,"Avocado tree",,,,16,,,,8/8/2025,8/8/2025,,9.46,6-12in,5.2,4.8,3.8,5,,,,,Lauraceae,,,0101000020110F0000E2843646531669C118FBD76241ED4E41,,,,,,No,N/A,0.8,,,,,,,,,9/17/2025,10/9/2025,Marian,,"Persea americana",34.184737182809,,-118.15471037844,,,,,,,,,,1,,,,,image.jpg_pg_68964bbc8ac08.jpg,,,,60766,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2262 Glenrose Avenue",2262,"Glenrose Avenue",,No,,Altadena,FICA,"Common fig",,,,6.2,,,,8/8/2025,8/8/2025,,3.76,3-6in,2,1.7,2,1.8,,,,,Moraceae,,Ficus,0101000020110F00006F1DFA71541669C1534FA34A40ED4E41,,,,,,Yes,N/A,2.5,,,,,,,,,9/17/2025,10/9/2025,Marian,,"Ficus carica",34.184720915253,,-118.15479452926,,,,,,,,,,1,,,,,image.jpg_pg_68964b20a9135.jpg,,,,60765,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2270 Glenrose Avenue",2270,"Glenrose Avenue",,No,,Altadena,PYCO,"Common pear",,,,2.7,,,,8/8/2025,8/8/2025,,1.8,0-3in,1.8,,,,,,,,Rosaceae,,Pyrus,0101000020110F00001A14CDC0531669C16D65C0103FED4E41,,,,,,Yes,N/A,1.9,,,,,,,,,9/17/2025,10/9/2025,Marian,,"Pyrus communis",34.184702692338,,-118.15474479181,,,,,,,,,,1,,,,,image.jpg_pg_68964ab882fa1.jpg,,,,60764,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2270 Glenrose Avenue",2270,"Glenrose Avenue",,No,,Altadena,DIKA,"Japanese Persimmon",,,,5,,,,8/8/2025,8/8/2025,,1.6,0-3in,1.6,,,,,,,,,,,0101000020110F0000BCE75167531669C16EC919A93EED4E41,,,,,,Yes,N/A,2.3,,,,,,,,,9/17/2025,10/9/2025,Marian,,"Diospyros Kaki",34.184696674809,,-118.15471967235,,,,,,,,,,1,,,,,image.jpg_pg_68964a312f6f4.jpg,,,,60763,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2270 Glenrose Avenue",2270,"Glenrose Avenue",,No,,Altadena,,Avocado,,,,2,,,,8/8/2025,8/8/2025,,1.84,0-3in,1.2,1.4,,,,,,,,,,0101000020110F0000896E414B531669C10BF5551E3CED4E41,,,,,,No,N/A,1.7,,,,,,,,,9/17/2025,10/9/2025,Marian,,"Persea sp.",34.184658894135,,-118.15471179403,,,,,,,,,,1,,,,,image.jpg_pg_689649e8da45c.jpg,,,,60762,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2270 Glenrose Avenue",2270,"Glenrose Avenue",,No,,Altadena,LIST,"American Sweetgum",,,,32,,,,8/8/2025,8/8/2025,,15,12-18in,,,,,,,,,Altingiaceae,,Liquidambar,0101000020110F000020651741541669C1C46DCF373AED4E41,,,,,,Yes,N/A,4.3,,,,,,,,,9/17/2025,10/9/2025,Marian,,"Liquidambar styraciflua",34.184630648501,,-118.15478080592,,,,,,,,,,1,,,,,image.jpg_pg_6896495780e09.jpg,,,,60761,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2262 Glenrose Avenue",2262,"Glenrose Avenue",,No,,Altadena,LIST,"American Sweetgum",,,,22,,,,8/8/2025,8/8/2025,,11.7,6-12in,,,,,,,,,Altingiaceae,,Liquidambar,0101000020110F00004080D87D541669C1BA1184A03CED4E41,,,,,,Yes,N/A,5,,,,,,,,,9/17/2025,10/9/2025,Marian,,"Liquidambar styraciflua",34.184666451846,,-118.15479786109,,,,,,,,,,1,,,,,image.jpg_pg_6896491943ea0.jpg,,,,60760,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2868 North Marengo Avenue",2868,"North Marengo Avenue",,No,,Altadena,FRVE,"Velvet ash",,,,85,,,,8/8/2025,8/8/2025,,39.99,>30in,13.3,23.2,22,20,,,,,Oleaceae,,Fraxinus,0101000020110F00006F193AB4841569C1EBD4331D9EEF4E41,,,,,,Yes,N/A,13,,,,,,,,,,10/9/2025,Marian,,"Fraxinus velutina",34.193724335498,,-118.13986516085,,,,,,,,,,1,,,,,image.jpg_pg_689642777fe35.jpg,,,,60753,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2868 North Marengo Avenue",2868,"North Marengo Avenue",,No,,Altadena,PI2,Pine,,,,48,,,,8/8/2025,8/8/2025,,36,>30in,,,,,,,,,,,Pinus,0101000020110F0000155C6788861569C1F9EF51DA9DEF4E41,,,,,,Yes,N/A,18,,,,,,,,,,10/9/2025,Marian,,"Pinus  species",34.193720453004,,-118.1399965891,,,,,,,,,,1,,,,,image.jpg_pg_6896413b10b14.jpg,,,,60749,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2868 North Marengo Avenue",2868,"North Marengo Avenue",,No,,Altadena,QUAG,"Coast live oak; California live oak",,,,29,,,,8/8/2025,8/8/2025,,28,24-30in,,,,,,,,,Fagaceae,,Quercus,0101000020110F00001D06532C8A1569C193B0A922A8EF4E41,,,,,,Yes,N/A,8.5,,,,,,,,,,10/9/2025,Marian,,"Quercus agrifolia",34.193873259224,,-118.14025820112,,,,,,,,,,1,,,,,image.jpg_pg_6896407fc628f.jpg,,,,60747,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"700 Alameda Street",700,"Alameda Street",,No,,Altadena,,"Property - Visited",,,,,,,,8/8/2025,,,,N/A,,,,,,,,,,,,0101000020110F00001D038A1A501569C1C48C69C2BDEC4E41,,,,,,No,N/A,,,,,,,,,,7/29/2025,10/9/2025,Marian,7/29/2025,,34.182780888528,,-118.13608502548,,,,,,,,,,1,,,,,,,,,60741,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,"4 Japanese Maple, avocado tree, mandarin tree, pomegranate tree",,1,,,,,,Charlotte,,,,
,,,,"327 Marathon Road",327,"Marathon Road",,No,,Altadena,CEDE,"Deodar Cedar",,,,60,,,,8/8/2025,8/8/2025,,46.66,>30in,39.4,25,,,,,,,Pinaceae,,Cedrus,0101000020110F000047AC8D83721569C13754CAF2C0F04E41,,,,,,Yes,N/A,8.5,,,,,,,,,,10/9/2025,Marian,,"Cedrus deodara",34.19804622307,,-118.13855792304,,,,,,,,,,1,,,,,image.jpg_pg_68963cb2e6afe.jpg,,,,60733,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3371 Bellaire Drive",3371,"Bellaire Drive",,No,,Altadena,CUAN,Carrotwood,,,,17.6,,,,8/8/2025,8/8/2025,,13.25,12-18in,10,8.7,,,,,,,Sapindaceae,,Cupaniopsis,0101000020110F0000A2A26930AC1569C1A1B6D6F0D8F14E41,,,,,,Yes,N/A,8.2,,,,,,,,,,10/9/2025,Marian,,"Cupaniopsis anacardioides",34.202206786621,,-118.14270276638,,,,,,,,,,1,,,,,image.jpg_pg_689639ef4a651.jpg,,,,60732,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
